Date,Item,Material,Supplier,Cost Price,Sale Price,Quantity_Sold,Stock_Level,Fabric_Category
2018-10-14,T-shirt,Silk,Shree fabrics,23.03,33.83,176,3,Seasonal
2018-10-03,Lungi,Polyester,Vasanth textiles,113.92,148.91,315,184,Festive
2016-05-10,T-shirt,Silk,Shree Ram textiles,826.92,924.14,213,77,Formal
2019-06-24,Pants,Linen,Shree Ram textiles,62.6,78.14,335,117,Seasonal
2017-11-25,Pants,Wool,Shree Ram textiles,792.0,1177.63,224,53,Seasonal
2018-12-17,Shirt,Linen,Shree fabrics,351.89,510.18,258,47,Seasonal
2022-01-16,Blouse piece,Cotton,Vasanth textiles,239.22,325.55,122,28,Workwear
2016-12-01,Skirt,Cotton,Vasanth textiles,934.19,1042.35,315,62,Festive
2022-10-03,Churidhar,Wool,Shree Ram textiles,722.9,990.68,326,163,Workwear
2019-04-17,Pants,Cotton,Shree Ram textiles,327.56,374.73,11,92,Casual
2020-07-22,Skirt,Cotton,Vasanth textiles,148.55,210.61,252,104,Seasonal
2016-05-07,Lungi,Wool,Shree fabrics,203.65,272.96,41,111,Formal
2022-11-11,Blouse piece,Wool,Shree fabrics,759.92,1011.37,90,34,Casual
2020-07-20,Saree,Linen,Shree fabrics,573.62,800.55,210,7,Festive
2016-11-27,Churidhar,Linen,Vasanth textiles,62.93,84.55,383,42,Workwear
2016-06-17,Cotton saree,Linen,Shree fabrics,841.48,1120.72,408,181,Seasonal
2017-01-01,Lungi,Cotton,Emco textiles,237.3,334.2,99,130,Festive
2022-07-29,Cotton saree,Polyester,Emco textiles,295.26,375.6,427,62,Formal
2020-01-05,Saree,Linen,Shree fabrics,49.79,62.06,343,193,Workwear
2022-03-12,Saree,Polyester,Sri Lakshmi silks,525.33,581.21,160,98,Festive
2022-07-31,Jacket,Cotton,Vasanth textiles,728.37,998.76,391,2,Casual
2020-08-14,Saree,Silk,Sri Lakshmi silks,168.19,229.01,227,184,Formal
2019-10-27,Churidhar,Linen,Shree Ram textiles,24.91,33.31,163,114,Casual
2017-01-11,Skirt,Silk,Shree Ram textiles,797.46,1180.49,165,26,Workwear
2022-01-27,Churidhar,Linen,Shree fabrics,505.39,566.23,100,42,Workwear
2022-01-21,Churidhar,Polyester,Vasanth textiles,830.85,1209.19,37,140,Workwear
2017-09-14,Saree,Silk,Shree fabrics,865.73,989.67,451,52,Seasonal
2017-01-10,Lungi,Polyester,Emco textiles,668.08,842.03,347,115,Formal
2019-03-06,Skirt,Linen,Vasanth textiles,418.12,554.38,365,39,Festive
2020-08-15,Skirt,Silk,Shree fabrics,34.33,45.62,134,14,Workwear
2019-10-20,T-shirt,Silk,Emco textiles,780.61,1010.88,381,119,Seasonal
2018-02-28,Pants,Cotton,Emco textiles,583.61,675.61,34,37,Workwear
2016-04-08,Pants,Polyester,Emco textiles,748.74,952.64,347,66,Formal
2018-02-05,Blouse piece,Linen,Sri Lakshmi silks,925.04,1060.57,128,173,Casual
2017-10-03,Blouse piece,Linen,Shree fabrics,798.0,953.09,231,92,Festive
2022-01-11,Jacket,Silk,Vasanth textiles,744.77,975.58,104,108,Formal
2022-02-21,Pants,Polyester,Shree fabrics,222.53,255.14,213,74,Formal
2021-07-25,Blouse piece,Polyester,Shree fabrics,434.84,647.38,13,178,Workwear
2018-07-29,Jacket,Silk,Vasanth textiles,626.54,806.63,369,40,Formal
2022-07-04,Cotton saree,Cotton,Shree fabrics,823.74,1061.47,125,198,Casual
2017-01-13,Lungi,Wool,Sri Lakshmi silks,860.98,1256.98,209,117,Casual
2018-08-29,Shirt,Cotton,Emco textiles,471.13,687.28,228,53,Workwear
2020-01-07,Skirt,Silk,Shree fabrics,443.11,490.37,304,107,Formal
2017-08-21,Pants,Silk,Sri Lakshmi silks,170.6,237.35,273,92,Festive
2020-10-15,Skirt,Wool,Sri Lakshmi silks,572.3,808.87,331,125,Casual
2018-04-16,Pants,Cotton,Vasanth textiles,282.2,387.33,225,27,Casual
2016-11-23,Skirt,Wool,Vasanth textiles,385.94,438.87,87,76,Festive
2017-03-15,Saree,Cotton,Shree Ram textiles,333.43,480.16,135,151,Workwear
2020-10-08,Blouse piece,Silk,Sri Lakshmi silks,691.95,904.49,345,67,Seasonal
2022-04-10,Jacket,Silk,Shree fabrics,760.6,900.03,409,65,Seasonal
2019-05-11,Jacket,Wool,Shree Ram textiles,513.16,676.75,40,189,Casual
2019-09-07,Blouse piece,Wool,Shree Ram textiles,51.27,67.61,429,182,Festive
2021-03-03,Blouse piece,Wool,Shree fabrics,88.91,119.83,403,175,Casual
2019-11-01,Skirt,Cotton,Emco textiles,111.74,163.74,240,16,Casual
2021-04-02,Skirt,Polyester,Shree Ram textiles,686.89,1025.1,159,84,Workwear
2017-12-16,Jacket,Cotton,Emco textiles,194.05,216.46,111,120,Casual
2022-03-31,Pants,Polyester,Shree Ram textiles,383.64,535.3,115,105,Seasonal
2017-11-25,Saree,Wool,Shree fabrics,280.83,332.68,368,199,Workwear
2018-10-18,Churidhar,Cotton,Shree Ram textiles,862.32,978.6,391,144,Festive
2019-05-23,Blouse piece,Cotton,Shree fabrics,310.95,423.85,33,199,Workwear
2016-10-06,Pants,Polyester,Sri Lakshmi silks,622.61,820.58,41,63,Seasonal
2016-03-19,Blouse piece,Cotton,Emco textiles,45.59,61.23,329,190,Formal
2021-03-09,Lungi,Polyester,Sri Lakshmi silks,669.51,979.54,216,26,Workwear
2019-08-25,Cotton saree,Polyester,Sri Lakshmi silks,380.88,551.7,173,80,Workwear
2022-09-27,Cotton saree,Wool,Emco textiles,559.52,770.8,192,174,Casual
2019-03-08,Jacket,Linen,Vasanth textiles,85.74,114.67,481,101,Seasonal
2016-11-13,Churidhar,Cotton,Shree Ram textiles,707.4,1038.42,217,151,Seasonal
2017-03-19,Lungi,Silk,Shree Ram textiles,598.51,679.36,313,103,Seasonal
2017-01-22,Pants,Wool,Shree fabrics,69.36,84.41,183,146,Workwear
2020-01-01,Jacket,Linen,Sri Lakshmi silks,24.53,35.73,231,194,Formal
2022-07-10,Blouse piece,Wool,Vasanth textiles,784.1,1022.41,63,152,Workwear
2022-05-16,T-shirt,Silk,Shree fabrics,639.55,869.35,474,31,Seasonal
2019-08-03,Churidhar,Silk,Shree Ram textiles,756.12,971.86,412,149,Casual
2017-08-10,Lungi,Cotton,Shree fabrics,290.95,335.33,447,41,Festive
2017-04-03,Jacket,Polyester,Sri Lakshmi silks,296.22,341.64,70,133,Workwear
2022-06-26,T-shirt,Cotton,Emco textiles,475.98,620.6,182,112,Formal
2022-03-25,T-shirt,Polyester,Shree Ram textiles,45.49,56.87,478,76,Casual
2016-11-08,Cotton saree,Cotton,Shree fabrics,156.89,198.91,128,137,Workwear
2019-09-10,T-shirt,Polyester,Emco textiles,413.71,530.43,259,189,Workwear
2020-02-28,Skirt,Linen,Shree Ram textiles,371.65,444.02,107,138,Seasonal
2021-11-12,Blouse piece,Silk,Shree fabrics,671.12,805.85,465,48,Seasonal
2021-06-07,Skirt,Silk,Shree fabrics,676.55,1010.77,330,121,Workwear
2022-05-23,Blouse piece,Silk,Vasanth textiles,671.77,875.91,416,198,Seasonal
2021-10-01,Churidhar,Linen,Sri Lakshmi silks,927.27,1316.98,406,93,Festive
2021-03-05,Cotton saree,Wool,Emco textiles,627.1,737.63,466,17,Workwear
2022-08-28,Saree,Polyester,Emco textiles,852.07,1116.94,84,174,Formal
2020-04-22,Blouse piece,Polyester,Emco textiles,942.2,1296.33,61,117,Casual
2022-11-17,Jacket,Polyester,Vasanth textiles,426.95,558.51,42,78,Workwear
2016-09-20,Shirt,Linen,Emco textiles,624.37,743.03,239,185,Festive
2022-05-03,Pants,Wool,Emco textiles,142.81,166.45,171,49,Formal
2022-08-20,Lungi,Silk,Sri Lakshmi silks,309.25,362.87,229,134,Festive
2018-10-13,Cotton saree,Linen,Shree fabrics,351.19,453.2,459,159,Festive
2022-02-02,Skirt,Wool,Shree fabrics,278.41,400.07,76,171,Casual
2022-03-30,Saree,Silk,Shree fabrics,756.6,1054.26,367,43,Seasonal
2017-08-14,Jacket,Polyester,Shree fabrics,814.03,1161.53,148,155,Workwear
2017-05-18,Lungi,Linen,Vasanth textiles,867.15,1019.13,33,151,Casual
2016-04-20,T-shirt,Polyester,Sri Lakshmi silks,543.37,796.17,194,187,Seasonal
2022-02-07,Skirt,Linen,Shree Ram textiles,663.78,912.83,377,136,Formal
2019-08-29,Blouse piece,Silk,Vasanth textiles,892.07,1234.19,10,148,Festive
2018-10-25,Churidhar,Silk,Sri Lakshmi silks,423.52,598.33,359,57,Formal
2017-08-01,Blouse piece,Linen,Vasanth textiles,949.15,1226.66,350,190,Workwear
2017-05-25,Skirt,Linen,Emco textiles,636.6,773.57,404,122,Seasonal
2022-02-18,T-shirt,Polyester,Emco textiles,216.35,274.77,429,140,Workwear
2022-05-13,Churidhar,Silk,Sri Lakshmi silks,521.93,685.98,319,188,Seasonal
2021-11-29,T-shirt,Linen,Vasanth textiles,798.19,1063.21,160,6,Workwear
2021-10-09,Blouse piece,Polyester,Emco textiles,814.39,1009.88,380,62,Seasonal
2020-08-31,Saree,Wool,Shree fabrics,760.2,1082.05,147,180,Formal
2016-05-28,Jacket,Linen,Vasanth textiles,863.29,1045.39,168,65,Seasonal
2017-03-28,Skirt,Linen,Vasanth textiles,572.32,726.54,95,53,Workwear
2022-01-07,Shirt,Cotton,Shree fabrics,545.64,683.4,388,32,Festive
2018-04-28,Churidhar,Linen,Shree Ram textiles,416.35,468.13,66,40,Festive
2019-11-02,Saree,Polyester,Emco textiles,557.32,773.2,118,79,Formal
2021-10-15,Jacket,Polyester,Vasanth textiles,197.77,288.83,183,1,Workwear
2017-05-17,T-shirt,Linen,Vasanth textiles,748.99,1096.09,41,65,Festive
2020-11-01,Shirt,Silk,Vasanth textiles,677.52,772.82,142,99,Formal
2021-08-27,Saree,Wool,Vasanth textiles,577.91,730.64,375,6,Casual
2016-12-21,Blouse piece,Silk,Vasanth textiles,524.15,648.71,401,196,Festive
2020-03-28,Blouse piece,Linen,Emco textiles,490.18,727.57,15,135,Festive
2019-12-03,Saree,Silk,Shree fabrics,545.02,605.26,164,98,Seasonal
2019-07-21,Pants,Polyester,Shree fabrics,273.78,339.78,88,187,Formal
2022-12-05,T-shirt,Linen,Vasanth textiles,462.68,659.36,445,63,Seasonal
2021-04-20,Jacket,Polyester,Shree Ram textiles,902.59,1129.52,402,92,Formal
2021-07-13,Jacket,Cotton,Sri Lakshmi silks,69.65,101.11,14,56,Formal
2017-06-07,Jacket,Cotton,Emco textiles,335.0,446.98,478,162,Formal
2022-07-24,Skirt,Wool,Vasanth textiles,699.2,945.23,60,2,Casual
2017-08-05,Pants,Silk,Vasanth textiles,830.65,983.3,141,91,Festive
2018-06-01,Cotton saree,Wool,Shree fabrics,413.0,541.51,187,47,Casual
2022-03-15,Saree,Wool,Emco textiles,232.38,264.36,431,70,Workwear
2016-11-27,Saree,Polyester,Sri Lakshmi silks,413.57,506.22,165,123,Workwear
2019-05-16,T-shirt,Silk,Shree Ram textiles,144.53,176.83,233,91,Seasonal
2016-11-15,Jacket,Silk,Shree fabrics,512.75,611.09,402,164,Seasonal
2019-12-19,Lungi,Cotton,Sri Lakshmi silks,964.54,1263.07,341,25,Formal
2017-09-27,Churidhar,Silk,Sri Lakshmi silks,535.1,753.7,380,88,Formal
2018-11-30,Jacket,Silk,Vasanth textiles,484.57,673.54,431,134,Casual
2022-07-11,Shirt,Polyester,Emco textiles,378.54,541.75,450,141,Seasonal
2022-06-08,Blouse piece,Linen,Sri Lakshmi silks,156.12,209.48,311,120,Seasonal
2018-02-15,Churidhar,Polyester,Emco textiles,471.65,656.55,239,113,Workwear
2019-11-22,Saree,Wool,Emco textiles,965.36,1403.09,486,52,Festive
2018-06-18,Shirt,Cotton,Sri Lakshmi silks,165.5,214.87,39,7,Casual
2021-01-01,T-shirt,Silk,Emco textiles,876.82,1281.2,336,145,Seasonal
2019-01-24,Cotton saree,Cotton,Shree Ram textiles,585.07,810.85,342,38,Workwear
2022-08-08,Shirt,Silk,Sri Lakshmi silks,179.75,248.72,463,78,Seasonal
2018-09-14,Skirt,Wool,Emco textiles,113.91,140.53,242,159,Formal
2018-02-07,Skirt,Polyester,Shree Ram textiles,959.69,1278.09,228,124,Casual
2019-04-06,T-shirt,Cotton,Shree Ram textiles,793.34,960.72,274,148,Formal
2019-12-28,Lungi,Silk,Emco textiles,29.97,42.53,392,159,Workwear
2019-10-03,Lungi,Wool,Shree fabrics,963.17,1402.72,493,21,Formal
2020-03-22,Saree,Wool,Sri Lakshmi silks,651.82,856.84,223,116,Workwear
2017-09-10,Cotton saree,Polyester,Shree fabrics,783.02,951.36,308,120,Workwear
2017-03-15,Shirt,Polyester,Sri Lakshmi silks,82.12,100.58,102,153,Workwear
2018-11-10,T-shirt,Wool,Emco textiles,729.96,1015.45,421,161,Workwear
2016-07-28,Skirt,Silk,Shree fabrics,368.03,491.13,41,63,Festive
2022-07-06,Shirt,Silk,Sri Lakshmi silks,909.19,1349.56,251,14,Seasonal
2022-06-29,Pants,Polyester,Shree Ram textiles,973.95,1314.6,199,157,Workwear
2020-12-10,Cotton saree,Cotton,Shree fabrics,53.71,68.16,53,95,Workwear
2017-01-28,Pants,Wool,Emco textiles,924.37,1137.49,358,32,Casual
2017-04-03,Skirt,Polyester,Emco textiles,291.15,395.49,304,61,Festive
2021-08-05,Churidhar,Wool,Emco textiles,446.26,506.42,415,124,Festive
2022-05-06,T-shirt,Linen,Shree fabrics,294.96,435.69,91,144,Workwear
2017-10-16,Lungi,Cotton,Shree Ram textiles,519.47,700.7,251,107,Formal
2021-04-25,Pants,Polyester,Vasanth textiles,785.99,980.92,306,196,Festive
2018-01-01,Churidhar,Cotton,Vasanth textiles,436.55,543.03,49,179,Seasonal
2017-08-10,Saree,Wool,Sri Lakshmi silks,94.83,116.49,304,143,Seasonal
2017-05-04,Saree,Silk,Vasanth textiles,56.37,62.81,45,61,Seasonal
2020-09-29,Blouse piece,Polyester,Vasanth textiles,803.62,1141.08,328,176,Workwear
2021-11-24,Lungi,Linen,Shree Ram textiles,68.72,80.03,252,53,Festive
2017-05-05,Pants,Silk,Sri Lakshmi silks,252.84,331.02,468,184,Casual
2018-02-19,Blouse piece,Polyester,Emco textiles,402.51,589.06,211,177,Formal
2017-03-06,Shirt,Polyester,Shree fabrics,361.88,449.31,337,78,Formal
2019-02-26,Pants,Silk,Vasanth textiles,765.98,1071.52,163,82,Festive
2018-07-01,Saree,Cotton,Shree fabrics,890.41,1013.39,451,143,Seasonal
2019-11-28,Churidhar,Cotton,Sri Lakshmi silks,53.78,73.55,204,48,Casual
2017-04-10,Skirt,Polyester,Sri Lakshmi silks,563.63,637.82,387,143,Seasonal
2016-12-22,Blouse piece,Wool,Sri Lakshmi silks,386.72,576.37,383,14,Seasonal
2016-07-20,Pants,Cotton,Emco textiles,854.72,1228.41,438,111,Formal
2019-04-10,Cotton saree,Cotton,Sri Lakshmi silks,94.35,121.07,53,110,Formal
2021-12-16,Shirt,Wool,Vasanth textiles,642.53,945.37,267,132,Formal
2018-12-13,Pants,Linen,Vasanth textiles,145.76,177.59,189,72,Festive
2020-09-07,Blouse piece,Wool,Shree fabrics,998.45,1138.59,430,67,Seasonal
2018-06-04,Jacket,Linen,Sri Lakshmi silks,758.12,1114.34,332,125,Workwear
2022-04-19,Jacket,Polyester,Emco textiles,795.61,998.66,123,71,Casual
2016-05-20,Saree,Linen,Shree fabrics,782.35,900.46,118,157,Casual
2016-02-20,Skirt,Polyester,Shree fabrics,571.71,837.57,338,183,Workwear
2018-06-25,Saree,Silk,Emco textiles,521.35,707.23,36,172,Casual
2022-04-19,Cotton saree,Wool,Emco textiles,253.83,305.67,443,89,Seasonal
2017-02-15,Jacket,Cotton,Sri Lakshmi silks,199.06,222.46,367,65,Formal
2020-08-20,Jacket,Wool,Emco textiles,70.51,86.81,226,199,Casual
2021-10-14,Lungi,Linen,Shree fabrics,111.65,147.81,266,191,Formal
2022-01-17,Cotton saree,Wool,Shree fabrics,273.5,318.83,269,63,Seasonal
2017-01-31,Skirt,Cotton,Shree fabrics,775.41,1142.67,130,13,Formal
2022-10-20,Saree,Polyester,Sri Lakshmi silks,30.71,45.8,398,2,Workwear
2021-07-05,Lungi,Polyester,Vasanth textiles,316.83,444.19,424,167,Seasonal
2016-11-29,Saree,Wool,Emco textiles,493.82,712.86,163,44,Formal
2022-03-09,Blouse piece,Polyester,Shree fabrics,774.28,884.8,372,64,Seasonal
2016-12-23,Cotton saree,Silk,Sri Lakshmi silks,971.01,1339.62,238,107,Seasonal
2018-06-01,Jacket,Cotton,Sri Lakshmi silks,783.9,965.54,43,9,Formal
2021-06-05,Pants,Wool,Sri Lakshmi silks,355.31,532.09,202,127,Seasonal
2016-10-28,Lungi,Polyester,Shree Ram textiles,164.08,218.14,378,48,Formal
2020-03-27,Saree,Polyester,Shree Ram textiles,345.71,415.95,454,106,Seasonal
2022-10-06,Jacket,Polyester,Vasanth textiles,741.86,1089.4,27,26,Festive
2022-04-03,Blouse piece,Cotton,Shree fabrics,25.35,32.95,25,76,Workwear
2016-11-10,Shirt,Polyester,Shree fabrics,872.2,1084.96,364,178,Casual
2022-08-11,Saree,Wool,Shree Ram textiles,885.59,1327.75,209,104,Festive
2021-11-02,Pants,Polyester,Shree Ram textiles,849.88,1133.68,237,167,Festive
2018-01-09,T-shirt,Cotton,Shree Ram textiles,83.08,111.11,374,98,Casual
2017-08-30,Jacket,Polyester,Shree fabrics,721.55,817.52,355,64,Seasonal
2020-12-06,Shirt,Silk,Shree fabrics,527.59,587.22,174,196,Workwear
2020-08-07,Pants,Polyester,Shree fabrics,856.46,1119.53,108,10,Casual
2018-04-22,Skirt,Cotton,Shree Ram textiles,147.99,190.21,295,42,Casual
2022-01-22,Skirt,Linen,Emco textiles,163.59,189.78,413,159,Festive
2022-10-08,Skirt,Cotton,Shree Ram textiles,313.85,366.75,116,122,Seasonal
2022-06-05,Jacket,Silk,Vasanth textiles,77.92,92.24,404,115,Formal
2021-10-31,Cotton saree,Cotton,Vasanth textiles,158.64,200.9,473,22,Formal
2020-05-01,Blouse piece,Wool,Emco textiles,332.7,473.74,343,195,Festive
2017-09-21,Pants,Linen,Vasanth textiles,661.92,905.84,188,149,Seasonal
2022-09-12,Cotton saree,Linen,Emco textiles,736.69,900.63,241,57,Casual
2019-09-26,Cotton saree,Polyester,Shree fabrics,750.99,1106.63,145,67,Festive
2020-07-09,Saree,Wool,Vasanth textiles,688.83,914.7,368,79,Formal
2021-11-09,Blouse piece,Wool,Shree fabrics,834.04,1227.48,54,110,Casual
2022-08-11,Churidhar,Cotton,Emco textiles,554.66,679.48,226,128,Festive
2019-02-08,Saree,Cotton,Sri Lakshmi silks,396.44,578.59,387,102,Seasonal
2017-05-24,Jacket,Silk,Vasanth textiles,920.28,1335.99,203,64,Formal
2017-01-10,Pants,Linen,Shree Ram textiles,103.57,127.56,183,190,Casual
2020-09-09,Shirt,Linen,Shree Ram textiles,186.99,212.41,199,138,Formal
2022-03-16,Churidhar,Wool,Emco textiles,976.54,1407.78,18,93,Festive
2021-11-06,Jacket,Cotton,Emco textiles,496.13,624.23,341,150,Casual
2016-04-26,Pants,Cotton,Shree fabrics,308.06,398.13,286,86,Seasonal
2019-05-24,Cotton saree,Linen,Emco textiles,371.77,467.79,37,132,Seasonal
2018-08-09,Cotton saree,Polyester,Shree Ram textiles,391.64,485.41,264,71,Seasonal
2018-09-14,Blouse piece,Silk,Shree Ram textiles,503.74,708.29,240,79,Festive
2017-03-07,Lungi,Cotton,Shree Ram textiles,908.02,1325.2,439,166,Formal
2016-10-18,Churidhar,Linen,Sri Lakshmi silks,290.43,415.6,55,13,Formal
2018-05-21,Skirt,Linen,Emco textiles,209.3,291.36,240,98,Formal
2020-04-10,Jacket,Silk,Shree Ram textiles,525.33,757.33,487,183,Seasonal
2021-04-10,Pants,Wool,Emco textiles,533.85,745.53,345,126,Casual
2017-04-04,Shirt,Polyester,Shree Ram textiles,779.24,991.16,348,31,Formal
2016-12-20,Lungi,Polyester,Shree fabrics,209.43,287.26,499,182,Festive
2022-10-09,Jacket,Polyester,Emco textiles,992.82,1248.67,377,57,Festive
2022-07-11,Blouse piece,Silk,Sri Lakshmi silks,534.12,624.82,324,130,Workwear
2019-01-22,Blouse piece,Wool,Sri Lakshmi silks,758.14,1076.35,373,154,Festive
2018-03-05,Pants,Silk,Vasanth textiles,776.25,936.84,294,197,Workwear
2017-06-10,Cotton saree,Silk,Shree fabrics,867.95,1292.98,314,17,Workwear
2022-10-21,Lungi,Polyester,Shree Ram textiles,644.51,910.17,198,92,Festive
2017-07-11,Lungi,Silk,Shree fabrics,423.65,631.51,59,82,Casual
2022-04-07,Cotton saree,Wool,Sri Lakshmi silks,254.69,361.65,446,142,Festive
2021-10-18,Churidhar,Polyester,Shree Ram textiles,296.92,342.82,439,189,Formal
2018-08-27,Saree,Silk,Shree Ram textiles,897.45,1189.18,403,35,Casual
2019-03-02,Shirt,Cotton,Shree fabrics,414.28,596.03,400,79,Festive
2018-04-16,Lungi,Cotton,Vasanth textiles,303.05,449.03,148,106,Formal
2022-07-27,Saree,Wool,Shree fabrics,700.33,1033.12,358,111,Workwear
2021-10-23,Pants,Silk,Sri Lakshmi silks,972.57,1123.16,137,93,Seasonal
2017-06-26,Pants,Cotton,Emco textiles,832.54,926.38,433,195,Formal
2021-08-24,Pants,Wool,Shree Ram textiles,685.38,768.48,464,60,Festive
2016-04-15,T-shirt,Wool,Sri Lakshmi silks,704.5,824.64,198,54,Festive
2019-05-02,T-shirt,Linen,Emco textiles,480.68,614.43,467,24,Seasonal
2016-07-14,Blouse piece,Cotton,Shree fabrics,660.4,804.95,182,141,Workwear
2017-09-09,Pants,Cotton,Shree Ram textiles,814.52,900.41,139,27,Festive
2020-12-10,Churidhar,Polyester,Shree Ram textiles,83.94,112.2,408,102,Festive
2021-05-22,Shirt,Polyester,Shree Ram textiles,534.68,639.13,401,177,Festive
2017-04-26,Pants,Cotton,Sri Lakshmi silks,699.59,974.8,247,37,Seasonal
2020-06-29,Churidhar,Silk,Emco textiles,323.84,447.01,198,106,Festive
2020-12-25,T-shirt,Polyester,Emco textiles,867.43,1299.67,283,146,Casual
2021-10-07,Skirt,Silk,Emco textiles,320.29,461.82,367,28,Seasonal
2017-10-11,Lungi,Polyester,Shree Ram textiles,278.22,376.61,89,12,Workwear
2020-04-11,Saree,Cotton,Vasanth textiles,460.64,592.34,211,27,Workwear
2019-03-07,T-shirt,Silk,Emco textiles,698.59,893.86,44,145,Workwear
2022-06-06,Skirt,Silk,Shree fabrics,279.06,373.71,127,35,Festive
2019-06-01,Saree,Polyester,Sri Lakshmi silks,608.85,811.15,111,131,Seasonal
2018-07-27,Saree,Cotton,Shree Ram textiles,605.68,885.89,347,49,Seasonal
2020-04-05,Pants,Cotton,Vasanth textiles,717.33,850.88,191,64,Festive
2022-11-21,Churidhar,Cotton,Emco textiles,577.34,839.88,400,66,Formal
2022-10-10,Cotton saree,Linen,Sri Lakshmi silks,114.39,126.09,138,156,Formal
2022-01-16,Skirt,Linen,Shree Ram textiles,719.05,799.94,378,198,Seasonal
2022-02-06,Cotton saree,Wool,Emco textiles,464.5,605.26,273,9,Seasonal
2020-05-30,Cotton saree,Cotton,Vasanth textiles,973.02,1401.05,198,8,Casual
2020-06-28,Blouse piece,Wool,Emco textiles,593.07,727.33,29,29,Casual
2022-08-04,Jacket,Polyester,Shree Ram textiles,708.09,791.31,79,97,Festive
2018-10-25,Blouse piece,Wool,Shree Ram textiles,548.62,692.2,397,154,Workwear
2017-02-20,Pants,Cotton,Shree Ram textiles,520.43,646.87,427,130,Formal
2018-08-27,Lungi,Wool,Vasanth textiles,624.61,855.16,216,74,Formal
2019-06-19,Skirt,Polyester,Shree fabrics,753.6,898.14,482,67,Seasonal
2016-03-24,Shirt,Cotton,Shree Ram textiles,104.54,144.04,347,42,Festive
2021-02-01,Churidhar,Wool,Shree fabrics,616.33,735.29,425,199,Festive
2020-02-21,Pants,Polyester,Shree Ram textiles,310.93,432.61,273,169,Seasonal
2019-05-09,Pants,Silk,Emco textiles,130.65,191.38,351,13,Formal
2020-03-04,Shirt,Cotton,Sri Lakshmi silks,580.68,857.0,171,100,Festive
2019-03-23,Shirt,Cotton,Emco textiles,588.97,864.97,53,172,Casual
2022-06-17,T-shirt,Wool,Emco textiles,302.97,419.93,234,64,Festive
2016-12-14,Pants,Polyester,Shree fabrics,519.99,696.35,412,117,Workwear
2018-02-09,Saree,Wool,Shree Ram textiles,516.93,741.53,374,93,Formal
2022-07-18,Jacket,Silk,Emco textiles,698.07,779.28,83,121,Workwear
2020-08-06,Churidhar,Wool,Sri Lakshmi silks,994.02,1482.27,233,51,Casual
2021-02-21,Pants,Cotton,Sri Lakshmi silks,334.81,374.28,26,52,Festive
2018-04-14,Shirt,Wool,Shree Ram textiles,239.01,293.09,367,137,Formal
2021-08-15,Churidhar,Polyester,Shree fabrics,525.47,720.23,163,11,Festive
2016-06-09,Shirt,Silk,Emco textiles,624.82,841.39,299,32,Festive
2016-07-11,Blouse piece,Linen,Sri Lakshmi silks,212.31,270.96,397,109,Seasonal
2021-09-16,Cotton saree,Polyester,Shree fabrics,912.21,1102.06,462,111,Workwear
2018-02-23,Shirt,Cotton,Shree fabrics,158.97,193.48,50,168,Festive
2022-05-14,Skirt,Wool,Sri Lakshmi silks,772.68,1133.32,351,102,Seasonal
2016-05-19,Shirt,Polyester,Sri Lakshmi silks,901.55,1281.7,408,188,Workwear
2018-10-08,Lungi,Polyester,Shree Ram textiles,751.1,993.44,295,27,Formal
2020-06-03,Jacket,Silk,Shree fabrics,945.58,1096.73,416,21,Casual
2017-10-05,Lungi,Cotton,Vasanth textiles,43.72,62.44,64,33,Formal
2022-01-04,Shirt,Cotton,Sri Lakshmi silks,784.44,867.66,266,110,Seasonal
2021-08-20,Shirt,Silk,Shree Ram textiles,205.62,269.67,250,153,Casual
